UniqueID,timestamp,Total Rides,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
ID6699,11/10/2015 03:00,310,12,12,88,6.5,Broken Clouds,Non Holiday,Weekend,Autumn
ID6700,11/10/2015 04:00,183,11,11,88,6.5,Scattered Clouds,Non Holiday,Weekend,Autumn
ID6701,11/10/2015 05:00,125,11,11,88,6.5,Scattered Clouds,Non Holiday,Weekend,Autumn
ID6702,11/10/2015 06:00,158,11,11,88,8,Scattered Clouds,Non Holiday,Weekend,Autumn
ID6703,11/10/2015 07:00,281,10,8,88,13,Clear,Non Holiday,Weekend,Autumn
ID6704,11/10/2015 08:00,435,10.5,10,85,8,Clear,Non Holiday,Weekend,Autumn
ID6705,11/10/2015 09:00,892,12.5,12.5,74.5,13,Clear,Non Holiday,Weekend,Autumn
ID6706,11/10/2015 10:00,1458,13.5,13.5,69.5,19.5,Clear,Non Holiday,Weekend,Autumn
ID6707,11/10/2015 11:00,1935,13.5,13.5,69.5,19.5,Scattered Clouds,Non Holiday,Weekend,Autumn
ID6708,11/10/2015 12:00,2469,14,14,63,19.5,Scattered Clouds,Non Holiday,Weekend,Autumn
ID6709,11/10/2015 13:00,2770,14,14,59,21,Scattered Clouds,Non Holiday,Weekend,Autumn
ID6710,11/10/2015 14:00,2720,15,15,53,19,Clear,Non Holiday,Weekend,Autumn
ID6711,11/10/2015 15:00,2853,15,15,53,18,Clear,Non Holiday,Weekend,Autumn
ID6712,11/10/2015 16:00,2667,14,14,57,17,Clear,Non Holiday,Weekend,Autumn
ID6713,11/10/2015 17:00,2157,13.5,13.5,61,15,Clear,Non Holiday,Weekend,Autumn
ID6714,11/10/2015 18:00,1661,13,13,63,11,Clear,Non Holiday,Weekend,Autumn
ID6715,11/10/2015 19:00,1055,12,12,63,13,Clear,Non Holiday,Weekend,Autumn
ID6716,11/10/2015 20:00,682,11,11,67,11,Clear,Non Holiday,Weekend,Autumn
ID6717,11/10/2015 21:00,561,11,11,67,13,Clear,Non Holiday,Weekend,Autumn
ID6718,11/10/2015 22:00,457,10,8,71,12,Clear,Non Holiday,Weekend,Autumn
ID6719,11/10/2015 23:00,331,10,8.5,71,10,Clear,Non Holiday,Weekend,Autumn
ID6720,12/10/2015 00:00,161,10,9.5,73.5,6.5,Clear,Non Holiday,Weekday,Autumn
ID6721,12/10/2015 01:00,118,9.5,9.5,79,4,Clear,Non Holiday,Weekday,Autumn
ID6722,12/10/2015 02:00,64,9,8.5,82,3,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6723,12/10/2015 03:00,63,9,8,82,6,Cloudy,Non Holiday,Weekday,Autumn
ID6724,12/10/2015 04:00,47,9.5,9,79,6,Cloudy,Non Holiday,Weekday,Autumn
ID6725,12/10/2015 05:00,118,10,9.5,76,7.5,Cloudy,Non Holiday,Weekday,Autumn
ID6726,12/10/2015 06:00,630,10,9,76,7,Cloudy,Non Holiday,Weekday,Autumn
ID6727,12/10/2015 07:00,2101,10,9,76,8,Broken Clouds,Non Holiday,Weekday,Autumn
ID6728,12/10/2015 08:00,4547,10,9,76,8,Broken Clouds,Non Holiday,Weekday,Autumn
ID6729,12/10/2015 09:00,2252,10.5,10,74,11,Broken Clouds,Non Holiday,Weekday,Autumn
ID6730,12/10/2015 10:00,1072,12,12,67,16,Broken Clouds,Non Holiday,Weekday,Autumn
ID6731,12/10/2015 11:00,1020,12,12,65,13,Broken Clouds,Non Holiday,Weekday,Autumn
ID6732,12/10/2015 12:00,1342,13,13,63,14,Broken Clouds,Non Holiday,Weekday,Autumn
ID6733,12/10/2015 13:00,1279,13,13,63,14,Broken Clouds,Non Holiday,Weekday,Autumn
ID6734,12/10/2015 14:00,1210,13,13,59,15,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6735,12/10/2015 15:00,1337,14,14,55,16,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6736,12/10/2015 16:00,1852,14,14,55,17,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6737,12/10/2015 17:00,3800,13.5,13.5,57,13,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6738,12/10/2015 18:00,3631,12.5,12.5,61,8.5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6739,12/10/2015 19:00,1823,12,12,65,6.5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6740,12/10/2015 20:00,1175,12,12,65,8,Clear,Non Holiday,Weekday,Autumn
ID6741,12/10/2015 21:00,803,11,11,74.5,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID6742,12/10/2015 22:00,540,11,11,77,13,Broken Clouds,Non Holiday,Weekday,Autumn
ID6743,12/10/2015 23:00,307,10,9,82,9,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6744,13/10/2015 00:00,226,10,8,82,13,Cloudy,Non Holiday,Weekday,Autumn
ID6745,13/10/2015 01:00,83,10,8,82,11,Broken Clouds,Non Holiday,Weekday,Autumn
ID6746,13/10/2015 02:00,63,9,7,87,13,Broken Clouds,Non Holiday,Weekday,Autumn
ID6747,13/10/2015 03:00,36,9.5,7.5,81.5,14,Cloudy,Non Holiday,Weekday,Autumn
ID6748,13/10/2015 04:00,42,9,6.5,84.5,16,Clear,Non Holiday,Weekday,Autumn
ID6749,13/10/2015 05:00,142,9,7,82,14,Broken Clouds,Non Holiday,Weekday,Autumn
ID6750,13/10/2015 06:00,702,9,7,82,13,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6751,13/10/2015 07:00,2377,9,7,82,11,Clear,Non Holiday,Weekday,Autumn
ID6752,13/10/2015 08:00,4890,9.5,8,82,11,Clear,Non Holiday,Weekday,Autumn
ID6753,13/10/2015 09:00,2327,10.5,9.5,74,16,Clear,Non Holiday,Weekday,Autumn
ID6754,13/10/2015 10:00,1126,11.5,11.5,67.5,16,Clear,Non Holiday,Weekday,Autumn
ID6755,13/10/2015 11:00,958,12,12,67,15,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6756,13/10/2015 12:00,1264,12.5,12.5,61,18.5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6757,13/10/2015 13:00,1290,13,13,53,18.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6758,13/10/2015 14:00,1199,13,13,55,18.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6759,13/10/2015 15:00,1222,12,12,65,17,Broken Clouds,Non Holiday,Weekday,Autumn
ID6760,13/10/2015 16:00,1806,12,12,63,15,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6761,13/10/2015 23:00,361,10,8,71,11,Clear,Non Holiday,Weekday,Autumn
ID6762,14/10/2015 00:00,186,9,7,76,11,Clear,Non Holiday,Weekday,Autumn
ID6763,14/10/2015 01:00,130,9,7,76,11,Broken Clouds,Non Holiday,Weekday,Autumn
ID6764,14/10/2015 02:00,69,8,6,82,13,Clear,Non Holiday,Weekday,Autumn
ID6765,14/10/2015 03:00,33,8,6,82,9,Clear,Non Holiday,Weekday,Autumn
ID6766,14/10/2015 04:00,37,8,7,82,7,Clear,Non Holiday,Weekday,Autumn
ID6767,14/10/2015 05:00,124,7,6,81,7,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6768,14/10/2015 06:00,684,7,6,87,7,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6769,14/10/2015 07:00,2229,8,6,82,9,Clear,Non Holiday,Weekday,Autumn
ID6770,14/10/2015 08:00,4727,8,7,82,7,Clear,Non Holiday,Weekday,Autumn
ID6771,14/10/2015 09:00,2248,9.5,7.5,79,13,Clear,Non Holiday,Weekday,Autumn
ID6772,14/10/2015 10:00,1149,11,11,72,17,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6773,14/10/2015 11:00,1026,12,12,72,19,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6774,14/10/2015 12:00,1327,13,13,63,22,Broken Clouds,Non Holiday,Weekday,Autumn
ID6775,14/10/2015 13:00,1309,13,13,63,19,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6776,14/10/2015 14:00,1216,13,13,67,19,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6777,14/10/2015 15:00,1159,13,13,63,20,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6778,14/10/2015 16:00,1783,13,13,63,19,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6779,14/10/2015 17:00,3280,13,13,67,17,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6780,14/10/2015 18:00,3015,12,12,77,17,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6781,14/10/2015 19:00,1849,12,12,72,13,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6782,14/10/2015 20:00,1190,12,12,72,11,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6783,14/10/2015 21:00,773,11,11,82,15,Broken Clouds,Non Holiday,Weekday,Autumn
ID6784,14/10/2015 22:00,615,11,11,82,13,Cloudy,Non Holiday,Weekday,Autumn
ID6785,14/10/2015 23:00,421,11,11,77,9,Cloudy,Non Holiday,Weekday,Autumn
ID6786,15/10/2015 00:00,240,11,11,82,9,Cloudy,Non Holiday,Weekday,Autumn
ID6787,15/10/2015 01:00,142,10,9,88,9,Broken Clouds,Non Holiday,Weekday,Autumn
ID6788,15/10/2015 02:00,93,10,8,88,13,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6789,15/10/2015 03:00,47,10,9,88,9,Clear,Non Holiday,Weekday,Autumn
ID6790,15/10/2015 04:00,52,10,8,88,11,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6791,15/10/2015 05:00,121,10,8,88,15,Broken Clouds,Non Holiday,Weekday,Autumn
ID6792,15/10/2015 06:00,667,10,8,82,13,Broken Clouds,Non Holiday,Weekday,Autumn
ID6793,15/10/2015 07:00,2228,10,8,82,11,Broken Clouds,Non Holiday,Weekday,Autumn
ID6794,15/10/2015 08:00,4546,10,8,82,11,Broken Clouds,Non Holiday,Weekday,Autumn
ID6795,15/10/2015 09:00,2254,10,8,82,13,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6796,15/10/2015 10:00,1083,11,11,72,15,Broken Clouds,Non Holiday,Weekday,Autumn
ID6797,15/10/2015 11:00,962,11,11,72,13,Broken Clouds,Non Holiday,Weekday,Autumn
ID6798,15/10/2015 12:00,1242,11.5,11.5,69.5,17,Broken Clouds,Non Holiday,Weekday,Autumn
ID6799,15/10/2015 13:00,1257,13,13,57,17,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6800,15/10/2015 14:00,1210,13,13,59,14,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6801,15/10/2015 15:00,1354,13,13,61,14,Broken Clouds,Non Holiday,Weekday,Autumn
ID6802,15/10/2015 16:00,1925,12,12,72,15,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6803,15/10/2015 17:00,3438,12,12,77,8.5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6804,15/10/2015 18:00,3105,12,12,77,13,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6805,15/10/2015 19:00,1783,12,12,82,12,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6806,15/10/2015 20:00,1168,12,12,77,16,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6807,15/10/2015 21:00,819,12,12,79.5,14,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6808,15/10/2015 22:00,619,12,12,82,17,Cloudy,Non Holiday,Weekday,Autumn
ID6809,15/10/2015 23:00,519,12,12,82,16,Cloudy,Non Holiday,Weekday,Autumn
ID6810,16/10/2015 00:00,296,12,12,82,14,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6811,16/10/2015 01:00,220,12,12,82,17,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6812,16/10/2015 02:00,105,12,12,82,16,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6813,16/10/2015 03:00,68,12,12,82,16,Cloudy,Non Holiday,Weekday,Autumn
ID6814,16/10/2015 04:00,62,12,12,82,16,Cloudy,Non Holiday,Weekday,Autumn
ID6815,16/10/2015 05:00,135,12,12,82,17,Broken Clouds,Non Holiday,Weekday,Autumn
ID6816,16/10/2015 06:00,560,12,12,82,18,Broken Clouds,Non Holiday,Weekday,Autumn
ID6817,16/10/2015 07:00,1894,12,12,82,18,Broken Clouds,Non Holiday,Weekday,Autumn
ID6818,16/10/2015 08:00,4168,12,12,82,18,Broken Clouds,Non Holiday,Weekday,Autumn
ID6819,16/10/2015 09:00,2200,12,12,82,17,Broken Clouds,Non Holiday,Weekday,Autumn
ID6820,16/10/2015 10:00,1092,12.5,12.5,79.5,18.5,Cloudy,Non Holiday,Weekday,Autumn
ID6821,16/10/2015 11:00,1088,12.5,12.5,79.5,19,Broken Clouds,Non Holiday,Weekday,Autumn
ID6822,16/10/2015 12:00,1405,12.5,12.5,79.5,18,Broken Clouds,Non Holiday,Weekday,Autumn
ID6823,16/10/2015 13:00,1461,13,13,77,19.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6824,16/10/2015 14:00,1304,14,14,72,19,Broken Clouds,Non Holiday,Weekday,Autumn
ID6825,16/10/2015 15:00,1492,14,14,72,18,Broken Clouds,Non Holiday,Weekday,Autumn
ID6826,16/10/2015 16:00,2007,13.5,13.5,74.5,19.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6827,16/10/2015 17:00,3368,13,13,72,15,Broken Clouds,Non Holiday,Weekday,Autumn
ID6828,16/10/2015 18:00,2663,13,13,72,12,Broken Clouds,Non Holiday,Weekday,Autumn
ID6829,16/10/2015 19:00,1506,13,13,72,14,Broken Clouds,Non Holiday,Weekday,Autumn
ID6830,16/10/2015 20:00,986,13,13,72,14,Broken Clouds,Non Holiday,Weekday,Autumn
ID6831,16/10/2015 21:00,773,12,12,79.5,14,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6832,16/10/2015 22:00,650,12,12,82,14,Broken Clouds,Non Holiday,Weekday,Autumn
ID6833,16/10/2015 23:00,572,12,12,82,14,Cloudy,Non Holiday,Weekday,Autumn
ID6834,17/10/2015 00:00,542,12,12,82,16,Cloudy,Non Holiday,Weekend,Autumn
ID6835,17/10/2015 01:00,412,12,12,82,15,Cloudy,Non Holiday,Weekend,Autumn
ID6836,17/10/2015 02:00,311,12,12,82,12,Cloudy,Non Holiday,Weekend,Autumn
ID6837,17/10/2015 03:00,258,12,12,77,12,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID6838,17/10/2015 04:00,155,11.5,11.5,79.5,12,Cloudy,Non Holiday,Weekend,Autumn
ID6839,17/10/2015 05:00,123,11,11,82,11,Cloudy,Non Holiday,Weekend,Autumn
ID6840,17/10/2015 06:00,129,11,11,82,13,Broken Clouds,Non Holiday,Weekend,Autumn
ID6841,17/10/2015 07:00,243,11,11,82,13,Broken Clouds,Non Holiday,Weekend,Autumn
ID6842,17/10/2015 08:00,520,11,11,77,13,Broken Clouds,Non Holiday,Weekend,Autumn
ID6843,17/10/2015 09:00,987,11,11,77,17,Broken Clouds,Non Holiday,Weekend,Autumn
ID6844,17/10/2015 10:00,1390,12,12,74.5,15,Scattered Clouds,Non Holiday,Weekend,Autumn
ID6845,17/10/2015 11:00,1720,12,12,72,19,Broken Clouds,Non Holiday,Weekend,Autumn
ID6846,17/10/2015 12:00,2040,12,12,72,18,Broken Clouds,Non Holiday,Weekend,Autumn
ID6847,17/10/2015 13:00,2117,13,13,67,15,Broken Clouds,Non Holiday,Weekend,Autumn
ID6848,17/10/2015 14:00,2052,13,13,67,16,Broken Clouds,Non Holiday,Weekend,Autumn
ID6849,17/10/2015 15:00,2113,13.5,13.5,65,18,Broken Clouds,Non Holiday,Weekend,Autumn
ID6850,17/10/2015 16:00,2058,13,13,69.5,15,Broken Clouds,Non Holiday,Weekend,Autumn
ID6851,17/10/2015 17:00,1838,13,13,72,12,Broken Clouds,Non Holiday,Weekend,Autumn
ID6852,17/10/2015 18:00,1590,13,13,72,13,Cloudy,Non Holiday,Weekend,Autumn
ID6853,17/10/2015 19:00,1138,12.5,12.5,74.5,13,Broken Clouds,Non Holiday,Weekend,Autumn
ID6854,17/10/2015 20:00,806,12,12,82,12,Cloudy,Non Holiday,Weekend,Autumn
ID6855,17/10/2015 21:00,583,12,12,82,9,Cloudy,Non Holiday,Weekend,Autumn
ID6856,17/10/2015 22:00,650,12,12,82,11,Cloudy,Non Holiday,Weekend,Autumn
ID6857,17/10/2015 23:00,552,12,12,88,10,Broken Clouds,Non Holiday,Weekend,Autumn
ID6858,18/10/2015 00:00,573,12,12,88,6,Broken Clouds,Non Holiday,Weekend,Autumn
ID6859,18/10/2015 01:00,472,12,12,88,6.5,Broken Clouds,Non Holiday,Weekend,Autumn
ID6860,18/10/2015 02:00,391,12,12,88,6.5,Cloudy,Non Holiday,Weekend,Autumn
ID6861,18/10/2015 03:00,269,12,12,88,7,Cloudy,Non Holiday,Weekend,Autumn
ID6862,18/10/2015 04:00,169,12,12,88,8,Cloudy,Non Holiday,Weekend,Autumn
ID6863,18/10/2015 05:00,141,12,12,88,8,Broken Clouds,Non Holiday,Weekend,Autumn
ID6864,18/10/2015 06:00,139,12,12,85,7,Cloudy,Non Holiday,Weekend,Autumn
ID6865,18/10/2015 07:00,228,11.5,11.5,85,9,Broken Clouds,Non Holiday,Weekend,Autumn
ID6866,18/10/2015 08:00,375,12,12,82,7,Cloudy,Non Holiday,Weekend,Autumn
ID6867,18/10/2015 09:00,818,13,13,79.5,8.5,Scattered Clouds,Non Holiday,Weekend,Autumn
ID6868,18/10/2015 10:00,1325,13.5,13.5,72,12,Broken Clouds,Non Holiday,Weekend,Autumn
ID6869,18/10/2015 11:00,1838,14,14,69.5,13,Broken Clouds,Non Holiday,Weekend,Autumn
ID6870,18/10/2015 12:00,2251,14.5,14.5,65,12,Broken Clouds,Non Holiday,Weekend,Autumn
ID6871,18/10/2015 13:00,2079,15,15,63,14,Broken Clouds,Non Holiday,Weekend,Autumn
ID6872,18/10/2015 14:00,2090,15,15,65.5,15,Broken Clouds,Non Holiday,Weekend,Autumn
ID6873,18/10/2015 15:00,2248,15,15,68,12,Broken Clouds,Non Holiday,Weekend,Autumn
ID6874,18/10/2015 16:00,1985,14,14,72,12,Broken Clouds,Non Holiday,Weekend,Autumn
ID6875,18/10/2015 17:00,1550,13.5,13.5,77,14,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID6876,18/10/2015 18:00,1305,13,13,88,6.5,Cloudy,Non Holiday,Weekend,Autumn
ID6877,18/10/2015 19:00,820,13,13,88,4,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID6878,18/10/2015 20:00,716,13,13,85,6.5,Broken Clouds,Non Holiday,Weekend,Autumn
ID6879,18/10/2015 21:00,524,13,13,82,9,Broken Clouds,Non Holiday,Weekend,Autumn
ID6880,18/10/2015 22:00,450,13,13,82,9,Cloudy,Non Holiday,Weekend,Autumn
ID6881,18/10/2015 23:00,314,13,13,77,7,Cloudy,Non Holiday,Weekend,Autumn
ID6882,19/10/2015 00:00,186,12,12,82,5.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6883,19/10/2015 01:00,129,12,12,85,6.5,Cloudy,Non Holiday,Weekday,Autumn
ID6884,19/10/2015 02:00,99,12,12,88,5.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6885,19/10/2015 03:00,51,12,12,88,6.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6886,19/10/2015 04:00,62,12,12,88,5,Cloudy,Non Holiday,Weekday,Autumn
ID6887,19/10/2015 05:00,127,12,12,88,6,Broken Clouds,Non Holiday,Weekday,Autumn
ID6888,19/10/2015 06:00,603,12,12,88,6,Broken Clouds,Non Holiday,Weekday,Autumn
ID6889,19/10/2015 07:00,2059,12,12,88,5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6890,19/10/2015 08:00,4275,12,12,88,6.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6891,19/10/2015 09:00,2205,13,13,82,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID6892,19/10/2015 10:00,953,13,13,82,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID6893,19/10/2015 11:00,922,13.5,13.5,79.5,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID6894,19/10/2015 12:00,1154,14,14,77,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID6895,19/10/2015 13:00,1185,14,14,74.5,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID6896,19/10/2015 14:00,1173,14,14,72,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID6897,19/10/2015 15:00,1337,14,14,72,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID6898,19/10/2015 16:00,1743,14,14,72,9,Broken Clouds,Non Holiday,Weekday,Autumn
ID6899,19/10/2015 17:00,3719,14,14,67,7.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6900,19/10/2015 18:00,3330,13.5,13.5,69.5,6,Broken Clouds,Non Holiday,Weekday,Autumn
ID6901,19/10/2015 19:00,1898,13,13,72,6,Broken Clouds,Non Holiday,Weekday,Autumn
ID6902,19/10/2015 20:00,1135,13,13,72,7,Cloudy,Non Holiday,Weekday,Autumn
ID6903,19/10/2015 21:00,784,12.5,12.5,72,8,Broken Clouds,Non Holiday,Weekday,Autumn
ID6904,19/10/2015 22:00,478,11.5,11.5,74.5,5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6905,19/10/2015 23:00,345,10.5,10.5,79.5,6,Clear,Non Holiday,Weekday,Autumn
ID6906,20/10/2015 00:00,176,10,9.5,82,5.5,Clear,Non Holiday,Weekday,Autumn
ID6907,20/10/2015 01:00,107,9,8,87,6.5,Clear,Non Holiday,Weekday,Autumn
ID6908,20/10/2015 02:00,74,9,8,87,6.5,Clear,Non Holiday,Weekday,Autumn
ID6909,20/10/2015 03:00,47,9,8.5,87,5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6910,20/10/2015 04:00,36,9,8,94,6,Clear,Non Holiday,Weekday,Autumn
ID6911,20/10/2015 05:00,121,9,8.5,90.5,3.5,Cloudy,Non Holiday,Weekday,Autumn
ID6912,20/10/2015 06:00,677,9,8.5,87,5.5,Clear,Non Holiday,Weekday,Autumn
ID6913,20/10/2015 07:00,2398,9,8,87,6,Clear,Non Holiday,Weekday,Autumn
ID6914,20/10/2015 08:00,4699,9,8,90.5,6,Broken Clouds,Non Holiday,Weekday,Autumn
ID6915,20/10/2015 09:00,2287,10,10,88,5,Clear,Non Holiday,Weekday,Autumn
ID6916,20/10/2015 10:00,1146,11.5,11.5,79.5,10,Clear,Non Holiday,Weekday,Autumn
ID6917,20/10/2015 11:00,966,12.5,12.5,74.5,10,Clear,Non Holiday,Weekday,Autumn
ID6918,20/10/2015 12:00,1282,13,13,69.5,12,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6919,20/10/2015 13:00,1362,14,14,63,12,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6920,20/10/2015 14:00,1373,15,15,55,16,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6921,20/10/2015 15:00,1437,15,15,55,13,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6922,20/10/2015 16:00,2089,15,15,55,11,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6923,20/10/2015 17:00,3818,15,15,55,6,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6924,20/10/2015 18:00,3490,14,14,63,6.5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6925,20/10/2015 19:00,1937,13.5,13.5,65,5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6926,20/10/2015 20:00,1234,13,13,69.5,6.5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6927,20/10/2015 21:00,845,11.5,11.5,74.5,8,Clear,Non Holiday,Weekday,Autumn
ID6928,20/10/2015 22:00,701,11,11,77,10,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6929,20/10/2015 23:00,416,11,11,77,11,Cloudy,Non Holiday,Weekday,Autumn
ID6930,21/10/2015 00:00,191,11,11,77,12,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6931,21/10/2015 01:00,114,10.5,9.5,79.5,12,Clear,Non Holiday,Weekday,Autumn
ID6932,21/10/2015 02:00,53,10,8,85,15,Clear,Non Holiday,Weekday,Autumn
ID6933,21/10/2015 03:00,33,10,8,88,14,Clear,Non Holiday,Weekday,Autumn
ID6934,21/10/2015 04:00,37,11,11,82,11,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6935,21/10/2015 05:00,93,11,11,88,13,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6936,21/10/2015 06:00,352,11,11,88,13,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6937,21/10/2015 07:00,1430,11,11,88,15,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6938,21/10/2015 08:00,2139,11,11,88,15,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6939,21/10/2015 09:00,792,11,11,91,16,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6940,21/10/2015 10:00,317,11,11,94,18,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6941,21/10/2015 11:00,298,12,12,91,17,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6942,21/10/2015 12:00,391,12,12,94,18,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6943,21/10/2015 13:00,440,13,13,91,19.5,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6944,21/10/2015 14:00,537,13,13,94,19,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID6945,21/10/2015 15:00,745,14,14,88,19,Broken Clouds,Non Holiday,Weekday,Autumn
ID6946,21/10/2015 16:00,1282,14,14,91,16,Broken Clouds,Non Holiday,Weekday,Autumn
ID6947,21/10/2015 17:00,2775,14,14,94,16,Broken Clouds,Non Holiday,Weekday,Autumn
ID6948,21/10/2015 18:00,2704,14.5,14.5,91,14,Broken Clouds,Non Holiday,Weekday,Autumn
ID6949,21/10/2015 19:00,1541,15,15,88,15,Broken Clouds,Non Holiday,Weekday,Autumn
ID6950,21/10/2015 20:00,982,15,15,88,18,Broken Clouds,Non Holiday,Weekday,Autumn
ID6951,21/10/2015 21:00,706,15,15,88,17,Cloudy,Non Holiday,Weekday,Autumn
ID6952,21/10/2015 22:00,592,15,15,88,14,Cloudy,Non Holiday,Weekday,Autumn
ID6953,21/10/2015 23:00,378,15,15,88,16,Cloudy,Non Holiday,Weekday,Autumn
ID6954,22/10/2015 00:00,194,15,15,88,16,Broken Clouds,Non Holiday,Weekday,Autumn
ID6955,22/10/2015 01:00,128,14,14,94,21.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6956,22/10/2015 02:00,68,14,14,88,24,Broken Clouds,Non Holiday,Weekday,Autumn
ID6957,22/10/2015 03:00,55,14,14,85,25,Broken Clouds,Non Holiday,Weekday,Autumn
ID6958,22/10/2015 04:00,51,14,14,77,23,Cloudy,Non Holiday,Weekday,Autumn
ID6959,22/10/2015 05:00,125,14,14,77,20.5,Cloudy,Non Holiday,Weekday,Autumn
ID6960,22/10/2015 06:00,612,14,14,77,18,Broken Clouds,Non Holiday,Weekday,Autumn
ID6961,22/10/2015 07:00,2154,13.5,13.5,79.5,17,Scattered Clouds,Non Holiday,Weekday,Autumn
ID6962,22/10/2015 08:00,4461,13.5,13.5,79.5,16,Broken Clouds,Non Holiday,Weekday,Autumn
ID6963,22/10/2015 09:00,2256,14,14,79.5,19.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6964,22/10/2015 10:00,1039,15,15,72.5,21.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID6965,22/10/2015 11:00,976,15,15,61,26,Broken Clouds,Non Holiday,Weekday,Autumn
